Date;VIX;SMB;HML;MKT;MOM;STR;RVAR;BAB;QMJ;TERM_SPREAD;CREDIT_SPREAD;10Y;3M;OIL;DOLLAR;TED;SKEW;LEVERAGE;TSMOM;MOMCM;MOMEQ;MOMFI;MOMFX;HMLD;ECU;MACVOL;BULL;NEUT;BEAR;BULL_BEAR_SPREAD;BULL_BEAR_RATIO;MOV_AVG_BULL;SP500;HURST
31/12/2003;18,31;-2,7;1,74;4,52;-4,86;1,84;-3,13;6,464604851;-1,910094735;3,32;2,34;4,15;0,93;6,93850707;-1,955460077;0,22;120,4;-0,24525;7,403123884;8,356662043;7,829792293;3,145752868;9,788198192;5,389612486;68,15;0,684572789;62,5875;19,3875;18,0225;44,565;3,586088342;59,35875;1111,92;0,544604566
30/01/2004;16,63;1,74;1,34;2,09;2,39;2,32;8,2;-1,522255897;-3,992020203;3,24;2,19;4,08;0,9;1,629766298;0,179158335;0,23;112,16;-0,38234;0,831966078;-1,067702183;3,361455874;4,546735103;-1,29014786;0,2270142;90,59;0,836000187;64,45;21,568;13,982;50,468;4,782400389;62,90375;1131,13;0,572280922
27/02/2004;14,55;-0,6;0,9;1,51;-0,62;1,55;-2,5;5,375046234;0,367735652;3,03;2,21;3,83;0,94;9,409984871;0,548158154;0,18;111,88;-0,51218;5,87351874;9,359958266;5,693769163;3,614801257;1,482395813;0,907997025;56,26;0,888622427;51,26;26,7525;21,9875;29,2725;2,555411745;58,11;1144,94;0,576226476
31/03/2004;16,74;2,22;0,4;-1,18;0,26;-2,16;0,17;5,097680858;1,304104047;2,91;2,29;4,35;0,93;-1,10619469;-0,646502431;0,18;115,87;-0,46841;0,391589331;1,398717108;-4,210346831;4,959238901;-3,119501133;0,637070927;93,16;0,903220894;39,8;31,3275;28,875;10,925;1,776087806;45,53;1126,21;0,571674137
30/04/2004;17,19;-1,84;-2,83;-2,19;-5,28;-0,2;-7,35;0,018688842;3,937510576;3,55;2,05;4,72;0,96;4,530201342;2,796622023;0,22;111,76;-0,25051;-4,457236411;-2,421389305;2,262054707;-11,72391554;-5,696163238;1,069194272;43,95;0,948585978;55,54;24,43;20,028;35,512;2,915532768;48,63375;1107,31;0,575621656
31/05/2004;15,5;-0,2;0,52;1,26;1,89;2,28;2,39;0,399596429;-0,217299883;3,58;2,03;4,73;1,06;6,688068486;-0,55117582;0,25;118,47;-0,1463;-1,446776934;-1,660794842;-0,239148895;-4,512947727;1,397222877;-1,134849596;25,29;0,858807994;36,1625;26,13;37,705;-1,5425;1,002006335;45,8975;1120,68;0,573094819
30/06/2004;14,34;1,54;1,3;2,04;2;0,32;0,58;2,558047284;-0,03935782;3,29;2,09;4,5;1,31;-7,096288867;-0,11002898;0,3;118,62;-0,13102;-1,584486004;-4,232005385;5,851206537;-1,925615036;-1,496660197;2,196821902;111,42;0,856370016;46,6025;30,1025;23,2975;23,305;2,172126946;41,3825;1140,84;0,574771891
30/07/2004;15,32;-3,56;3,99;-3,81;-2;-1,41;-10,54;5,980518188;3,32732099;3,05;2,1;4,28;1,42;18,21862348;0,165986234;0,28;116,13;-0,16355;-0,689842155;1,419114527;-6,967167072;-0,155637128;-0,778483947;3,492971536;43,96;0,760296505;45,83;30,034;24,136;21,694;2,126133277;47,77875;1101,72;0,55273927
31/08/2004;15,29;-1,43;1,48;0,04;-1,31;-2,39;-6,34;2,691832509;-0,032197753;2,54;2,19;4,13;1,57;-3,835616438;-0,783448255;0,23;118,73;-0,17892;0,365464528;-2,145396131;-1,802808237;5,771882786;1,156437306;0,821943648;26,87;0,712014169;36,4925;29,98;33,525;2,9675;1,128716714;39,76875;1104,24;0,562976511
30/09/2004;13,34;3,91;0,02;2,08;5,21;3,1;5,22;3,052424415;-1,10773161;2,43;2,11;4,1;1,68;17,85375119;-1,218525881;0,34;117,56;-0,13265;5,881412214;8,229592812;5,379359188;2,036474043;5,726940471;-0,776075325;37;0,742116123;45,946;24,06;29,994;15,952;1,595260838;43,08875;1114,58;0,562413677
29/10/2004;16,27;0,53;0,06;1,66;-0,95;0,25;0,59;1,548020257;0,486781411;2,14;2,09;4,19;1,87;4,270749396;-1,831683552;0,3;116,04;-0,03513;1,122234112;-1,821708051;6,495854785;6,020249225;-2,326280106;0,05814834;54,06;0,823221926;46,6075;26,285;27,11;19,4975;1,820521669;46,83125;1130,2;0,563669012
30/11/2004;13,24;4,13;1,14;4,63;3,3;1,53;4,55;3,082074336;-2,030498478;2,13;1,95;4,23;2,19;-5,08114374;-2,778951233;0,22;108,85;-0,01524;5,237253985;4,388495062;9,131601666;1,564050901;7,99331441;1,967517065;43,85;0,9645024;58,305;18,27;23,4225;34,8825;2,524299045;52,45625;1173,82;0,558997793
31/12/2004;13,29;-0,25;-0,24;3,31;-2,45;0,94;4,25;1,544629708;-0,904249545;2,02;1,86;4,22;2,18;-11,56116426;-0,589951035;0,38;116,01;-0,04734;0,896577055;-2,757694168;10,7511908;3,90502281;-2,444990372;1,062209237;24,36;1,083461149;55,706;23,19;21,106;34,6;2,72209642;56,82625;1211,92;0,587488022
31/01/2005;12,82;-1,31;1,79;-2,66;3,23;1,46;-4,02;3,886562159;1,866726603;1,63;1,75;4,17;2,48;10,93210587;1,597245059;0,27;119,87;-0,04343;2,326746983;4,071630113;3,178241872;4,668384914;-4,33841487;0,186084801;83,61;1,283708678;33,045;30,8325;36,12;-3,075;0,920432412;44,24375;1181,27;0,571809568
28/02/2005;12,08;-0,13;1,76;2,19;3,75;-2,45;-0,71;3,407880706;0,63978787;1,6;1,59;4,5;2,72;7,365145228;-0,95102058;0,2;119,82;-0,0192;-1,340100492;-4,35952388;8,671713569;-8,559987428;5,011429917;0,691833959;43,62;1,322886996;38,4;34,1975;27,4025;10,9975;1,44822203;35,7225;1203,6;0,563439101
31/03/2005;14,02;-1,6;1,58;-1,69;0,96;0,09;-3,28;0,618050841;1,914262462;1,71;1,64;4,34;2,73;7,053140097;0,984406793;0,39;118,51;0,01357;0,567629182;2,272972565;-1,828442681;3,219545612;-3,918913154;2,082811902;83,11;1,350859747;34,66;29,864;35,476;-0,816;1,113253798;35,65375;1180,59;0,553595756
29/04/2005;15,31;-4,04;-0,21;-2,88;-0,96;-1,84;-4,23;1,479524042;1,454768813;1,31;1,76;4,14;2,84;-10,25270758;0,217272238;0,37;116,12;0,07814;-3,68072435;-3,354296876;-14,5904888;2,652522006;-3,012272846;-0,952796725;81,09;1,395777025;27,7025;33,9875;38,3075;-10,605;0,751039445;30,575;1156,85;0,562196188
31/05/2005;13,29;2,49;-0,87;3,49;0,25;3,17;7,04;-1,862795459;0,14005422;1,01;1,9;4;2,93;4,525341915;1,352751179;0,41;120,56;0,13138;2,581713196;-2,60620142;14,9917925;10,48425323;-4,911102085;-0,628894901;69,66;1,324164743;35,5375;31,1275;33,3325;2,205;1,179716244;31,62;1191,5;0,538810568
30/06/2005;12,04;2,82;2,49;0,92;2,83;0,03;4,81;3,613941901;-0,875964855;0,81;1,87;4,18;3,06;8,71656725;0,51478307;0,46;118,19;0,19034;5,050922964;1,885035656;11,13855291;7,706085659;3,940548864;1,425481901;67,14;1,237463972;47,024;31,886;21,088;25,936;2,305271169;43,5875;1191,33;0,550641127
29/07/2005;11,57;2,7;-1,35;4,03;0,75;-0,17;5,96;1,427328101;-0,970510105;0,86;1,67;4,26;3,34;7,203539823;-0,301598551;0,36;121,3;0,24247;0,348434342;1,550438223;13,60442338;-10,55479074;-0,185738028;-0,319820912;38,96;1,114528362;49,9;30,21;19,8925;30,0075;2,746890608;48,26375;1234,18;0,530903264
31/08/2005;12,6;-0,41;1,5;-0,71;3,56;-1,37;-0,95;0,27363188;-1,035584844;0,5;1,77;4,2;3,44;13,81872214;-0,882257695;0,43;122,61;0,22397;2,214431932;2,032109536;0,997368475;6,764880391;-1,437778183;0,187549898;34,98;0,897259494;38,25;30,0825;31,6675;6,5825;1,272316523;44,075;1220,33;0,535471074
30/09/2005;11,92;0,09;1,39;0,91;3,88;-3,69;0,74;0,063392262;-0,920224312;0,79;1,81;4,46;3,47;-3,916449086;0,234082397;0,6;115,23;0,08776;1,59647903;-0,463871141;17,93030937;-8,131060587;4,004974537;-0,528232105;71,1;0,751684156;39,37;26,53;34,1;5,27;1,193731393;37,7525;1228,81;0,534214797
31/10/2005;15,32;-1,94;-0,41;-2,52;-2,59;1,61;-4,18;-2,188328626;1,88129408;0,59;1,83;4,54;3,89;-9,782608696;0,81926322;0,37;122,5;-0,11168;-2,240970513;0,386300747;-10,6920357;-5,378572266;2,241854428;-0,247344155;110,84;0,664996679;41,03;19,58;39,3875;1,6425;1,132154029;41,15125;1207,01;0,52543339
30/11/2005;12,06;1,23;-0,79;3,88;0,75;0,1;1,57;-0,058037786;-0,050185066;0,54;1,89;4,47;3,86;-4,082998661;0,274219971;0,56;114,81;-0,25581;3,77488178;2,346884116;12,90021186;0,140251059;3,724396164;-0,498465214;53,48;0,707885969;53,1325;24,7825;22,085;31,0475;2,538142001;47,08125;1249,48;0,489518897
30/12/2005;12,07;0,27;0,24;0,14;1,57;2,04;2,48;1,502990658;-1,843456992;0,31;1,82;4,42;3,99;6,489881368;-0,302468505;0,55;113;-0,21426;1,877214182;1,670023877;10,59521656;1,426502428;-3,758635927;0,452270781;108;0,764031136;45,284;28,868;25,85;19,434;1,881912172;49,5;1248,29;0,50921846
31/01/2006;12,95;5,81;0,32;3,48;4,73;-1;10,27;0,875787635;-2,148626438;0,06;1,78;4,57;4,37;11,27129751;-1,962889672;0,31;120,99;-0,1569;3,887010821;8,004929702;12,86852377;-2,777538711;-3,865032993;-0,991998169;50,45;0,838251919;42,27;28,1175;29,615;12,655;1,669702291;42,87875;1280,09;0,496974236
28/02/2006;12,34;-0,55;0,71;-0,54;-2,79;3,39;-3,85;0,641909378;-0,963519411;-0,07;1,65;4,72;4,51;-9,584805654;0,340336172;0,31;124,61;-0,21888;-0,404421217;-4,930805317;4,473188786;2,324729967;2,033559031;1,010948516;57,41;0,901262553;42,07;24,9275;33,005;9,065;1,287505128;42,17;1280,66;0,50917604
31/03/2006;11,39;2,88;0,09;1,39;1,75;-0,08;3,33;0,833836792;-0,67434822;0,23;1,69;4,99;4,52;8,50024426;0,792326312;0,48;115,72;-0,31975;5,091538829;8,791365203;8,706438487;-4,185664807;5,031015274;-0,821326199;31,92;0,978337188;41,932;27,522;30,544;11,388;1,379875602;41,655;1294,83;0,503679281
28/04/2006;11,59;-0,18;2,61;1,15;1,63;-0,33;-1,21;1,241501996;-0,989973203;0,3;1,67;5,11;4,65;7,879333633;-2,405330151;0,48;125,2;-0,36088;2,484795419;8,761519451;1,879304903;-3,753875941;-2,855974118;1,345369759;137,52;1,027455108;42,2175;25,81;31,9725;10,245;1,418970765;42,19875;1310,61;0,513021827
31/05/2006;16,44;-2,72;2,39;-3,37;-2,73;-0,04;-6,39;0,245888289;0,93289348;0,26;1,66;5,11;4,74;-0,820812465;-0,377721079;0,5;121,97;-0,38956;-2,876265648;1,06705777;-16,16724235;-0,216053628;-3,676576312;2,568699942;102,87;1,103737286;43,305;19,15;37,5475;5,7575;1,248882495;42,76125;1270,09;0,48556152
30/06/2006;13,08;-0,86;0,69;-0,55;0,28;-0,57;-0,16;-0,036705434;0,958974756;0,14;1,67;5,09;4,87;3,703184177;0,488695465;0,61;118,28;-0,35046;0,369537986;-2,432202934;2,346180586;5,0250109;-0,552891113;0,241776665;136,32;1,123969292;31,282;22,434;46,286;-15,004;0,695022978;35,4675;1270,2;0,506732548
31/07/2006;14,95;-3,11;2,68;-0,74;-1,2;0,22;-10,99;2,016092293;-0,007106434;-0,11;1,68;4,88;4,97;0,635736508;-0,253134151;0,5;121,64;-0,31621;-0,706818541;1,437579708;1,407978682;-7,875823035;1,184708578;2,323192733;85,5;1,178206531;33,2325;21,05;45,715;-12,4825;0,758475651;32,32125;1276,66;0,505732421
31/08/2006;12,31;0,58;-1,02;2,12;-3,26;1,77;1,55;-0,525580315;-0,188100795;-0,31;1,73;4,72;4,92;-5,564516129;-0,362858624;0,48;123,22;-0,35034;-1,375471712;0,170848056;6,107599671;-11,82747696;1,242590894;-0,497018879;38,02;0,827979772;35,9;26,558;37,54;-1,64;1,01251169;34,34125;1303,82;0,503852548
29/09/2006;11,98;-2,37;0,78;1,33;-1,7;0,76;-2,09;-0,292168758;1,282513327;-0,25;1,72;4,73;4,77;-10,46114432;0,472532875;0,6;120,09;-0,36213;1,395930931;4,391220084;5,378827537;-4,372421556;-1,332771303;0,535566189;29,88;0,574122233;47,5025;18,6525;33,8475;13,655;1,410659949;42,25625;1335,85;0,520839256
31/10/2006;11,1;2,34;-0,99;3,27;0,06;-0,26;2,87;0,530583074;-1,03786966;-0,47;1,64;4,6;4,95;-6,644412653;-0,72911379;0,42;111,48;-0,31819;1,606081628;-1,579712843;7,595633817;1,845174493;3,226489156;0,278185335;38,38;0,465266025;48,2825;15,5625;36,1575;12,125;1,410426195;47,8925;1377,94;0,544693191
30/11/2006;10,91;-0,08;0,14;1,74;-0,5;-0,91;3,98;1,494652381;-0,59084394;-0,57;1,64;4,56;4,9;7,49191214;-0,83396567;0,47;124;-0,29019;0,951616078;0,497564684;0,887136152;-1,468539008;4,529913485;0,039055392;110,48;0,533376459;44,614;18,718;36,67;7,944;1,293393196;47,3025;1400,63;0,581115446
29/12/2006;11,56;-0,81;2,44;0,65;0,55;2,41;-4,89;2,503514775;-0,689578723;-0,31;1,64;4,76;4,89;-3,294788532;0,469362038;0,47;121,25;-0,22287;3,755872081;0,404117047;9,107794344;5,670643785;4,371104437;2,413022686;79,59;0,513674342;41,3375;19,1325;39,53;1,8075;1,055143227;43,08375;1418,3;0,591885225
31/01/2007;10,42;-0,07;-0,68;1,23;0,7;1,09;1,75;1,462931392;-0,319702587;-0,29;1,57;4,72;4,99;-4,766584767;0,96134027;0,37;118,58;-0,18304;2,675493622;0,15973623;4,705982507;6,429769716;2,117009306;-0,33403462;110,31;0,617146912;47,7175;21,29;31,0425;16,675;1,569482711;44,5275;1438,24;0,597551681
28/02/2007;15,42;1,56;0,33;-1,75;-0,76;0,18;-0,37;1,179247874;-0,508614067;-0,6;1,6;4,56;5,01;6,277949776;-0,740476093;0,34;121,36;-0,21686;-3,43807066;1,324292841;-4,530381757;-11,32597662;-3,598332881;0,526949006;50,63;0,707721583;48,4725;23,055;28,4775;19,995;1,750076064;48,095;1406,82;0,573674556
30/03/2007;14,64;-0,03;0,29;0,9;2,13;-2,05;0,61;0,061729486;0,208055116;-0,39;1,75;4,69;4,9;6,603010196;-0,946434852;0,45;120,89;-0,19181;1,9407305;-1,776384919;6,484434297;5,240084611;2,392883202;-0,590516758;28,57;0,884785043;38,396;23,892;37,71;0,686;1,088482935;42,44375;1420,86;0,571818852
30/04/2007;14,22;-1,39;-1,18;3,86;0,49;-0,31;-0,87;0,846077896;-0,184308545;-0,28;1,68;4,75;4,79;-0,242902687;-1,538440774;0,57;123,37;-0,10272;5,059296167;2,795965517;9,408363762;2,825288289;8,744331971;-0,753203598;32,94;0,984613543;39,8225;23,835;36,3425;3,48;1,126226616;39,33;1482,37;0,543474576
31/05/2007;13,05;-0,12;0,46;3,68;-0,18;-0,99;1,05;-1,07005336;0,598378651;0,17;1,6;5,1;4,6;-2,587125247;-0,543039863;0,76;123,84;-0,00751;2,176058512;1,135684336;7,820075335;4,262014827;-2,235991764;0,044004503;42,02;1,054443017;36,1;20,482;43,42;-7,32;0,857575887;38,44125;1530,62;0,617688641
29/06/2007;16,23;0,59;-0,66;-1,74;0,35;-0,65;1,39;0,795532616;1,095478296;0,21;1,59;5;4,68;10,42024684;-0,193169108;0,68;115,72;0,25792;2,149909053;-0,666167872;-2,062935083;5,771889731;7,017883602;-1,185263017;132,17;1,05476795;40,0175;21,06;38,9175;1,1;1,045085986;39;1503,35;0,607601097
31/07/2007;23,52;-2,47;-2,8;-3,43;2,71;-3,59;-0,61;-0,692490483;2,341270653;-0,18;1,85;4,67;4,82;10,65365025;-0,757282028;0,54;115,53;0,57856;-5,462263729;-4,152444272;-11,41647293;-5,781545136;-3,270357551;-4,455827966;21,01;1,077910149;43,365;22,53;34,1075;9,2575;1,281472848;41,69125;1455,28;0,606919832
31/08/2007;23,38;-1,01;-1,36;0,68;-0,06;-2,61;-3,07;-2,88912645;1,344482524;0,53;2,05;4,52;3,91;-5,331799003;0,257957066;1,71;117,26;0,95163;-2,284836214;-0,440232334;-2,611871589;-0,628223451;-7,52343127;-1,750806557;65,25;1,061296174;43,088;14,124;42,786;0,302;1,015185706;43,1325;1473,99;0,607905826
28/09/2007;18;-1,13;-2,24;3,82;5,13;0,36;-0,32;1,624136057;-0,775828665;0,77;2;4,53;3,72;10,2917342;-2,906881156;1,51;119,97;1,25205;4,1191936;2,332239405;3,659652513;3,705761484;8,485642596;-2,827061051;30,92;0,945853147;41,7475;22,3675;35,885;5,8625;1,18061246;42,06875;1526,75;0,595353297
31/10/2007;18,53;1,01;-4,16;2,33;5,53;-3,96;-0,79;0,323184492;0,155369126;0,54;1,99;4,15;3,84;15,76047024;-1,985494466;1,05;116,88;1,59379;4,940802753;5,6072057;4,988322669;0,786714082;8,072619647;-5,147212269;85,65;0,787659746;44,915;21,335;33,7475;11,1675;1,497836943;43,33125;1549,38;0,637724826
30/11/2007;22,87;-3,82;-0,98;-5,45;-0,8;-1,69;-9,62;-4,390273004;3,631552435;0,82;2,47;4,1;3,08;-6,156775627;0,541065685;2,05;111,85;1,96373;-2,363603882;-0,44143523;-6,720279743;2,179865772;-7,862526414;-1,759521971;70,77;0,737305853;33,612;17,14;49,248;-15,636;0,718146519;36,98875;1481,14;0,563283802
31/12/2007;22,5;0,64;-0,79;-0,56;5,24;-2,05;-0,96;-2,607891701;1,762787911;0,68;2,52;3,74;3,29;8,195242926;0,010265428;1,41;111,65;2,0408;2,844547761;3,961751581;-0,489405847;3,524585386;2,3738979;-2,238468521;127,28;0,504658907;38,53;18,29;43,18;-4,65;0,928467077;34,68375;1468,36;0,618728671
31/01/2008;26,2;-1,57;5,15;-6,38;-8,47;6,93;-5,41;-2,437573729;-0,981944677;1,71;2,96;3,74;1,92;-4,40716816;-1,088581553;1,19;106,43;1,98796;-3,257509982;0,5598996;-16,40040198;-2,414494204;-1,94842724;7,969122378;224,7;0,393049042;24,972;19,75;55,29;-30,318;0,457328872;29,79125;1378,55;0,541007313
29/02/2008;26,54;0,46;-0,22;-2,24;6,98;5,05;-5,88;2,115961354;2,116517953;1,68;3,22;3,51;1,81;10,9972752;-1,679888376;1,25;110,19;2,06566;9,391741987;16,16881532;2,347917711;6,826185096;3,899816833;-4,290649337;142,87;0,303932511;33,7325;21,515;44,755;-11,0225;0,75481035;29,26;1330,63;0,662230735
31/03/2008;25,61;-0,33;0,39;-1,3;0,74;-0,37;-6,93;-6,707443772;2,178202538;2,07;3,45;3,68;1,36;-0,255302435;-0,547579659;1,33;110,36;2,17134;-2,766681411;-8,614813358;4,6600272;-0,802249037;1,231415952;-0,967610481;76;0,438453887;27,3025;23,025;49,6675;-22,365;0,61835127;30,5175;1322,7;0,686371984
30/04/2008;20,79;-2,06;0,07;4,73;1,54;3,13;3,84;-2,029961244;-1,235098994;2,34;3,1;3,88;1,41;11,69521559;0,233711432;1,44;112,48;2,29272;-2,175932113;2,714769603;-9,752467081;-8,690019505;0,781993691;-0,852044354;80,74;0,641909845;39,875;21,915;38,21;1,665;1,120097573;33,58875;1385,59;0,634065672
30/05/2008;17,83;3,05;-2,74;2,41;3,46;-2,28;1,02;0,845418641;1,228480697;2,17;3;4,1;1,85;12,24219989;-0,391641453;0,83;113,53;2,59577;0,12203426;3,471826688;-1,861439725;-6,074308897;1,622759976;-5,252702066;50,64;0,810520974;45,784;22,068;32,148;13,636;1,543866235;43,965;1400,38;0,678276117
30/06/2008;23,95;1,02;-2,8;-7,9;11,24;-7,09;-1,29;0,189544985;3,32960213;2,09;3,05;4,01;1,87;9,93325481;0,244597368;0,91;112;2,7538;7,928884563;8,114054478;17,92986281;5,2184395;2,994126536;-9,124143768;84,01;0,992294188;34,74;17,855;47,405;-12,665;0,761311362;39,32375;1280;0,48827882
31/07/2008;22,94;2,32;1,69;-1,54;-7,75;7,94;-2,67;-6,849855752;0,660711374;2,31;3,22;3,89;1,65;-11,37142857;0,109033783;1,14;110,66;2,65422;-3,506055345;-9,100030358;4,814304827;-0,416491588;-1,90540285;4,541043865;65,51;1,374924399;29,384;20,482;50,132;-20,748;0,615136717;30,3;1267,38;0,62124022
29/08/2008;20,65;1,92;1,07;1;-5,14;-0,51;-5,74;-1,400382297;2,495704493;2,11;3,29;3,69;1,69;-6,947130883;3,684229311;1,12;110,58;2,38828;-3,552090297;-4,335639264;-1,932044908;-0,030089619;-7,015527138;3,71948624;114,16;2,480747163;36,8125;22,1525;41,0325;-4,22;0,909010103;33,78;1282,83;0,615681566
30/09/2008;39,39;-1,54;4,07;-9,96;-2,69;-3,75;-23,42;-9,334324996;3,341670564;2,93;4;3,81;0,9;-12,83561407;2,576821047;3,15;111,43;2,37104;-1,483264809;-6,632320382;20,19650158;0,10841226;-9,169295284;1,815948102;626,03;2,923496365;31,89;18,545;49,5625;-17,6725;0,658690211;34,35125;1166,36;0,437421535
31/10/2008;59,89;-3,98;-0,48;-18,41;5,49;-9,37;-7,57;-5,342273568;8,635202267;3,55;5,53;3,53;0,44;-32,62122417;7,998610048;2,59;122,19;2,73628;8,952207202;1,446573117;20,56302118;4,716263835;19,84430354;-6,027803911;215,88;3,314526612;36,324;16,694;46,984;-10,66;0,813626462;34,0175;968,75;0,547648955
28/11/2008;55,28;-4,17;-3,11;-7,74;5,57;-9,99;-16,01;-3,574631;7,877160365;2,92;6,1;2,42;0,01;-19,73160301;1,885007147;2,21;113,12;3,06551;7,972851261;4,554249662;3,698931589;20,5328301;4,408850469;-7,629489641;160,84;3,887265327;34,695;20,84;44,465;-9,77;0,842389829;35,88375;896,24;0,786441772
31/12/2008;40;4,94;-1,57;1,5;-3,76;5,46;2,63;-7,56587118;-0,238795632;2,14;5,82;2,52;0,11;-18,05989344;-2,94647741;1,32;116,5;3,30868;6,105732976;3,245341917;-0,59764606;12,94479606;9,445064363;5,370289499;208,04;4,509700962;33,2125;25,0175;41,775;-8,5625;0,818721934;33,95375;903,25;0,801815029
30/01/2009;44,84;-0,48;-7,26;-7,52;-2,61;0,18;4,77;12,03336389;3,219401885;2,63;5,38;2,87;0,24;-6,547085202;3,512454917;0,94;115,88;3,62801;0,265201687;2,101119542;5,443137181;-6,752716687;0,312659264;-5,367664556;211,55;4,889071241;30,562;23,3;46,134;-15,572;0,706715115;32,37375;825,88;0,730403951
27/02/2009;46,35;-0,08;-5,54;-9,89;2,37;-7,01;-11,24;-0,280912679;5,147166061;2,76;5,22;2,82;0,26;7,389635317;2,753217146;1;114,25;3,59331;2,543578059;2,519682409;7,938352039;1,493489536;-0,317115224;-9,171216522;323,94;5,183906956;25,87;25,3475;48,7825;-22,9125;0,555074005;29,03625;735,09;0,748156573
31/03/2009;44,14;0,17;1,01;8,81;-8,07;3,04;15,57;-2,686777118;-3,011727418;2,5;5,74;2,93;0,21;10,94727435;-2,432420584;0,98;112,87;3,04867;-2,225815902;-3,449716332;-4,482147125;4,936155638;-5,844569127;7,684324255;212,96;5,324003463;32,6875;15,9625;51,35;-18,6625;0,719300278;29,27875;797,87;0,689503789
30/04/2009;36,5;5,29;4,25;10,49;-25;-6,52;29,1;-7,699051902;-6,825343756;3,02;5,08;3,29;0,14;2,939991945;-2,219170295;0,88;114,86;2,29984;-4,470415845;-2,429465039;-11,65465447;-4,948165827;-2,646576003;26,68525302;130,17;5,328349371;38,084;22,026;39,892;-1,808;0,967868503;37,78125;872,81;0,716036053
29/05/2009;28,92;-1,21;-0,08;6,68;-10,78;-2,71;12,1;6,477326156;-5,839066989;3,33;4,29;3,72;0,14;29,7143975;-4,831165925;0,52;122,99;1,64427;-7,367454722;-8,148327347;-5,269262272;-7,856946998;-6,849070512;6,098385818;82,82;5,063108478;40,4975;18,8675;40,635;-0,1375;1,034972187;38,71875;919,14;0,75858678
30/06/2009;26,35;2,14;-3,08;-0,22;4,75;4,8;-1,34;9,041888186;3,069706708;3,34;3,64;3,56;0,19;5,39888403;1,163139774;0,4;117,03;1,34153;1,50275031;3,070636087;0,19308465;1,246654205;-0,373334554;-2,110621768;85,78;4,404967574;37,035;20,1975;42,7675;-5,7325;0,897858504;38,76625;919,32;0,767160237
31/07/2009;25,92;1,35;4,59;8,14;-4,85;4,43;7,43;-3,602503941;-4,369183234;3,34;3,11;3,59;0,18;-0,629560738;-2,203347095;0,3;108,94;0,98523;-3,384087086;-2,759346299;-10,99205636;1,736458023;-4,474848906;6,006582007;353,57;3,577254239;35,94;20,04;44,02;-8,08;0,874741067;35,035;987,48;0,736005207
31/08/2009;26,01;-0,57;5,49;3,02;-6,55;-2,08;16,28;-2,055401108;-6,467842156;3,25;2,98;3,4;0,15;0,734341253;0,390015766;0,2;120,14;0,73864;2,061929286;3,841768014;-7,116273868;4,973131016;2,232102319;7,882825613;49,01;3,210710214;42,2625;18,5625;39,175;3,0875;1,129829071;38,86375;1020,63;0,761258586
30/09/2009;25,61;2,87;1,51;4,54;-4,03;1,12;5,01;-0,25977595;-2,555763788;3,17;2,86;3,39;0,14;0,929102344;-1,510776769;0,15;120,86;0,62545;0,88800636;0,103915184;-3,818689772;4,298520627;2,291487023;1,83613646;96,76;2,471027173;39,1325;19,235;41,63;-2,4975;0,944837542;40,6975;1057,08;0,763401419
30/10/2009;30,69;-3,43;-2,6;-2,75;0,42;2,14;-15,62;0,837911988;5,577208423;3,36;2,86;3,4;0,05;9,049709673;-0,611649016;0,23;122,75;0,65223;-2,305314755;-4,135578367;-0,32649596;-1,487739333;-1,014608334;-1,646820071;108,64;1,667352478;40,014;22,284;37,702;2,312;1,081532902;39,82875;1036,2;0,761178802
30/11/2009;24,51;-2,19;-0,15;5,76;1,96;0,45;-0,6;-1,19881774;-0,287238444;3,15;2,99;3,59;0,06;0,363636364;-1,348510646;0,2;122,91;0,70039;4,344295286;2,843702993;5,724126498;7,858393139;2,503667124;-0,480666152;158,42;1,276851601;36,3025;21,7825;41,91;-5,6075;0,935698532;37,71625;1095,63;0,732859218
31/12/2009;21,68;5,43;0,19;3,02;2,58;1,47;4,67;0,973320771;-0,29847046;3,79;2,54;3,73;0,06;2,691511387;1,686189488;0,19;125,65;0,69598;-1,511554245;1,343042037;6,104496511;-9,920956341;-3,822599269;0,0711387;158,19;1,374937864;42,646;25,736;31,616;11,03;1,413317771;42,0275;1115,1;0,75062274
29/01/2010;24,62;0,53;0,64;-3,63;-4,49;3,64;-2,32;1,032701687;-0,483501143;3,55;2,57;3,69;0,08;-8,152721774;0,916347011;0,17;117,5;0,5868;-4,633325109;-5,072343794;-9,229195522;-2,259167484;-2,880389023;3,265645127;198,48;1,547936343;40,86;28,0575;31,0825;9,7775;1,361262696;41,88625;1073,87;0,736580541
26/02/2010;19,5;0,84;2,73;3,71;3,49;1,63;2,52;0,780777359;-0,719462961;3,48;2,62;3,73;0,13;9,287968171;-0,110490402;0,12;120,13;0,38974;2,076070794;3,213760643;-0,629960381;4,960155098;-1,294210185;0,822240409;101,35;1,779320966;34,18;28,39;37,4275;-3,2475;0,938852541;37,52;1104,49;0,727861175
31/03/2010;17,59;1,53;1,4;6,27;3,57;0,8;4,03;1,514337838;-2,96816323;3,68;2,47;3,85;0,16;5,146874215;-0,813045456;0,13;123,7;0,1725;5,142048576;4,067208073;15,02995841;2,096167772;3,17550141;2,071299113;89,89;1,927612027;37,2275;33,7625;29,01;8,2175;1,319312018;35,70375;1169,43;0,721348971
